txn_id,account_id,amount,merchant,category,timestamp,channel,location,is_flagged,risk_score,flag_reason
TXN-001730,ACCT-00135,180.2,Uber,Transportation,2026-03-05T01:52:00,atm,Miami,False,0.083,
TXN-001731,ACCT-00128,107.41,Amazon,Online Retail,2026-03-04T11:56:00,branch,Miami,False,0.191,
TXN-001732,ACCT-00097,160.7,Amazon,Online Retail,2026-03-04T15:21:00,web,New York,False,0.291,
TXN-001733,ACCT-00038,396.31,Netflix,Digital Services,2026-03-04T21:31:00,web,Miami,False,0.017,
TXN-001734,ACCT-00059,245.95,Starbucks,Food & Drink,2026-03-04T20:40:00,atm,Atlanta,False,0.214,
TXN-001735,ACCT-00107,474.12,Shell Gas,Gas Station,2026-03-04T20:46:00,mobile,Miami,False,0.215,
TXN-001736,ACCT-00099,43.67,Home Depot,Home Improvement,2026-03-05T01:29:00,branch,Seattle,False,0.028,
TXN-001737,ACCT-00123,11287.01,Online Casino Royal,Gambling,2026-03-04T11:27:00,web,New York,True,0.742,new_merchant
TXN-001738,ACCT-00144,257.21,Amazon,Online Retail,2026-03-04T23:18:00,branch,New York,False,0.361,
TXN-001739,ACCT-00118,146.04,Target,Retail,2026-03-05T03:59:00,mobile,Boston,False,0.203,
TXN-001740,ACCT-00125,22.9,Uber,Transportation,2026-03-04T20:53:00,mobile,Chicago,False,0.324,
TXN-001741,ACCT-00188,76.26,Starbucks,Food & Drink,2026-03-05T05:03:00,web,Los Angeles,False,0.184,
TXN-001742,ACCT-00011,47770.86,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-05T03:25:00,web,Denver,True,0.756,cross_channel
TXN-001743,ACCT-00039,131.3,Netflix,Digital Services,2026-03-04T10:15:00,web,New York,False,0.026,
TXN-001744,ACCT-00187,113.45,Walmart,Retail,2026-03-04T11:53:00,web,Atlanta,False,0.212,
TXN-001745,ACCT-00088,426.04,Target,Retail,2026-03-05T03:03:00,branch,Dallas,False,0.407,
TXN-001746,ACCT-00190,265.72,Target,Retail,2026-03-04T16:22:00,branch,Dallas,False,0.02,
TXN-001747,ACCT-00124,153.78,Uber,Transportation,2026-03-05T04:11:00,atm,New York,False,0.39,
TXN-001748,ACCT-00028,115.69,Uber,Transportation,2026-03-04T23:50:00,web,Houston,False,0.417,
TXN-001749,ACCT-00179,209.26,Target,Retail,2026-03-05T03:20:00,atm,Denver,False,0.046,
TXN-001750,ACCT-00042,388.61,Walmart,Retail,2026-03-04T21:51:00,mobile,Denver,False,0.078,
TXN-001751,ACCT-00122,469.11,Target,Retail,2026-03-04T16:02:00,mobile,Miami,False,0.449,
TXN-001752,ACCT-00102,217.9,Home Depot,Home Improvement,2026-03-04T16:18:00,web,Miami,False,0.083,
TXN-001753,ACCT-00041,191.54,Netflix,Digital Services,2026-03-04T10:48:00,mobile,Los Angeles,False,0.334,
TXN-001754,ACCT-00039,448.81,CVS Pharmacy,Pharmacy,2026-03-04T08:04:00,web,New York,False,0.024,
TXN-001755,ACCT-00075,340.98,Target,Retail,2026-03-04T10:59:00,branch,Dallas,True,0.403,amount_threshold
TXN-001756,ACCT-00026,49432.86,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T13:48:00,mobile,Houston,True,0.96,cross_channel
TXN-001757,ACCT-00126,31540.88,Crypto Exchange XYZ,Cryptocurrency,2026-03-04T17:42:00,mobile,Dallas,True,0.74,device_mismatch
TXN-001758,ACCT-00156,323.51,Best Buy,Electronics,2026-03-05T04:42:00,mobile,Atlanta,False,0.135,
TXN-001759,ACCT-00101,348.98,Best Buy,Electronics,2026-03-05T01:22:00,atm,Seattle,False,0.298,
TXN-001760,ACCT-00103,398.16,Shell Gas,Gas Station,2026-03-04T15:11:00,branch,Seattle,False,0.075,
TXN-001761,ACCT-00040,30208.79,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T11:40:00,mobile,Chicago,True,0.989,geo_anomaly
TXN-001762,ACCT-00039,386.33,Starbucks,Food & Drink,2026-03-04T16:09:00,branch,Dallas,False,0.202,
TXN-001763,ACCT-00032,366.04,Uber,Transportation,2026-03-05T00:09:00,branch,Houston,False,0.17,
TXN-001764,ACCT-00101,29.21,Walmart,Retail,2026-03-04T14:22:00,branch,Denver,False,0.214,
TXN-001765,ACCT-00102,227.56,Target,Retail,2026-03-05T06:28:00,branch,Denver,False,0.413,
TXN-001766,ACCT-00146,8.68,Best Buy,Electronics,2026-03-04T22:11:00,web,Miami,False,0.395,
TXN-001767,ACCT-00086,123.81,Best Buy,Electronics,2026-03-04T14:54:00,atm,Miami,False,0.194,
TXN-001768,ACCT-00198,36145.53,Online Casino Royal,Gambling,2026-03-04T08:05:00,branch,Seattle,True,0.73,cross_channel
TXN-001769,ACCT-00129,169.6,Best Buy,Electronics,2026-03-04T21:20:00,branch,Boston,False,0.447,
TXN-001770,ACCT-00157,220.29,Shell Gas,Gas Station,2026-03-05T04:10:00,mobile,Atlanta,False,0.247,
TXN-001771,ACCT-00194,169.64,Starbucks,Food & Drink,2026-03-05T05:24:00,atm,Dallas,False,0.038,
TXN-001772,ACCT-00107,288.09,Netflix,Digital Services,2026-03-04T15:36:00,branch,Dallas,False,0.142,
TXN-001773,ACCT-00167,335.87,Shell Gas,Gas Station,2026-03-04T17:03:00,branch,Denver,True,0.111,geo_anomaly
TXN-001774,ACCT-00116,217.86,Amazon,Online Retail,2026-03-05T02:16:00,mobile,Miami,False,0.25,
TXN-001775,ACCT-00107,38907.24,Crypto Exchange XYZ,Cryptocurrency,2026-03-05T03:48:00,mobile,Atlanta,True,0.762,new_merchant
TXN-001776,ACCT-00142,428.34,Walmart,Retail,2026-03-04T19:12:00,atm,Boston,False,0.299,
TXN-001777,ACCT-00004,167.74,Walmart,Retail,2026-03-04T08:42:00,web,Atlanta,False,0.42,
TXN-001778,ACCT-00188,337.55,Starbucks,Food & Drink,2026-03-04T22:33:00,atm,Chicago,False,0.082,
TXN-001779,ACCT-00025,158.2,Starbucks,Food & Drink,2026-03-04T13:18:00,mobile,Los Angeles,False,0.385,
TXN-001780,ACCT-00001,390.44,Walmart,Retail,2026-03-04T11:52:00,branch,Chicago,False,0.159,
TXN-001781,ACCT-00129,235.32,Uber,Transportation,2026-03-05T06:48:00,mobile,Atlanta,False,0.356,
TXN-001782,ACCT-00092,92.32,Target,Retail,2026-03-04T16:32:00,web,Boston,False,0.411,
TXN-001783,ACCT-00159,496.1,Walmart,Retail,2026-03-04T19:40:00,web,Chicago,False,0.369,
TXN-001784,ACCT-00137,19.75,Target,Retail,2026-03-04T11:32:00,atm,Denver,False,0.351,
TXN-001785,ACCT-00104,312.43,Shell Gas,Gas Station,2026-03-05T07:48:00,atm,Dallas,False,0.447,
TXN-001786,ACCT-00059,280.94,CVS Pharmacy,Pharmacy,2026-03-04T18:59:00,atm,Denver,False,0.098,
TXN-001787,ACCT-00011,2178.64,ATM Withdrawal - Foreign,ATM,2026-03-05T06:41:00,branch,New York,True,0.971,new_merchant
TXN-001788,ACCT-00087,484.94,Amazon,Online Retail,2026-03-04T12:34:00,atm,Los Angeles,False,0.272,
TXN-001789,ACCT-00144,72.21,Netflix,Digital Services,2026-03-05T02:49:00,atm,Boston,False,0.16,
TXN-001790,ACCT-00160,126.79,Target,Retail,2026-03-04T09:19:00,atm,Miami,False,0.034,
TXN-001791,ACCT-00077,349.47,Best Buy,Electronics,2026-03-04T17:34:00,atm,Chicago,False,0.191,
TXN-001792,ACCT-00020,42.18,Target,Retail,2026-03-04T21:53:00,branch,Miami,True,0.442,amount_threshold
TXN-001793,ACCT-00048,466.05,Best Buy,Electronics,2026-03-04T11:52:00,mobile,Seattle,False,0.126,
TXN-001794,ACCT-00086,95.4,Walmart,Retail,2026-03-04T10:41:00,web,Dallas,False,0.132,
TXN-001795,ACCT-00195,456.92,Uber,Transportation,2026-03-05T03:42:00,mobile,Boston,False,0.25,
TXN-001796,ACCT-00142,448.19,Walmart,Retail,2026-03-04T22:20:00,mobile,Miami,False,0.157,
TXN-001797,ACCT-00190,6527.12,Wire Transfer - Nigeria,Wire Transfer,2026-03-05T00:16:00,mobile,Los Angeles,True,0.712,cross_channel
TXN-001798,ACCT-00093,135.82,Walmart,Retail,2026-03-04T19:24:00,web,Los Angeles,False,0.295,
TXN-001799,ACCT-00146,317.27,Walmart,Retail,2026-03-04T15:27:00,mobile,Atlanta,False,0.066,
TXN-001800,ACCT-00189,123.1,Uber,Transportation,2026-03-05T07:15:00,atm,New York,False,0.13,
TXN-001801,ACCT-00187,248.86,Shell Gas,Gas Station,2026-03-04T22:40:00,web,New York,False,0.303,
TXN-001802,ACCT-00050,175.41,Starbucks,Food & Drink,2026-03-04T22:02:00,atm,Dallas,False,0.137,
TXN-001803,ACCT-00064,354.92,Walmart,Retail,2026-03-05T00:59:00,branch,Dallas,True,0.06,mfa_change
TXN-001804,ACCT-00049,290.42,Best Buy,Electronics,2026-03-04T12:31:00,mobile,Houston,False,0.112,
TXN-001805,ACCT-00064,343.61,Walmart,Retail,2026-03-04T17:26:00,web,Houston,False,0.263,
TXN-001806,ACCT-00167,415.84,Walmart,Retail,2026-03-04T11:39:00,mobile,Denver,False,0.207,
TXN-001807,ACCT-00038,435.06,Walmart,Retail,2026-03-04T20:55:00,branch,Denver,False,0.309,
TXN-001808,ACCT-00114,107.36,Best Buy,Electronics,2026-03-05T06:43:00,branch,Houston,False,0.301,
TXN-001809,ACCT-00126,221.54,Starbucks,Food & Drink,2026-03-04T22:47:00,branch,New York,False,0.037,
TXN-001810,ACCT-00016,148.09,Uber,Transportation,2026-03-04T17:48:00,atm,Los Angeles,False,0.133,
TXN-001811,ACCT-00110,393.92,CVS Pharmacy,Pharmacy,2026-03-04T23:30:00,mobile,Dallas,False,0.293,
TXN-001812,ACCT-00116,420.54,Starbucks,Food & Drink,2026-03-04T13:28:00,atm,Miami,False,0.203,
TXN-001813,ACCT-00035,32970.58,ATM Withdrawal - Foreign,ATM,2026-03-05T02:49:00,atm,Houston,True,0.848,geo_anomaly
TXN-001814,ACCT-00029,263.4,Target,Retail,2026-03-05T06:28:00,mobile,Miami,False,0.146,
TXN-001815,ACCT-00104,13578.84,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T16:20:00,branch,Miami,True,0.92,new_merchant
TXN-001816,ACCT-00143,400.5,Netflix,Digital Services,2026-03-05T02:02:00,web,Atlanta,True,0.432,amount_threshold
TXN-001817,ACCT-00197,212.76,Uber,Transportation,2026-03-05T00:25:00,branch,New York,False,0.058,
TXN-001818,ACCT-00079,129.33,Home Depot,Home Improvement,2026-03-04T14:48:00,branch,Dallas,False,0.305,
TXN-001819,ACCT-00155,52.56,Target,Retail,2026-03-04T14:41:00,atm,Dallas,False,0.153,
TXN-001820,ACCT-00087,268.58,Shell Gas,Gas Station,2026-03-04T22:42:00,atm,Houston,False,0.017,
TXN-001821,ACCT-00020,13102.61,Wire Transfer - Switzerland,Wire Transfer,2026-03-04T23:56:00,mobile,Houston,True,0.82,new_merchant
TXN-001822,ACCT-00019,36484.69,High-End Electronics Ltd,Electronics,2026-03-04T15:27:00,web,Houston,True,0.808,velocity_spike
TXN-001823,ACCT-00066,7773.32,Luxury Watches Inc,Luxury Goods,2026-03-04T23:21:00,branch,Dallas,True,0.959,velocity_spike
TXN-001824,ACCT-00088,63.8,Netflix,Digital Services,2026-03-05T02:19:00,branch,Dallas,False,0.423,
TXN-001825,ACCT-00062,27971.61,Crypto Exchange XYZ,Cryptocurrency,2026-03-04T15:23:00,mobile,Atlanta,True,0.931,amount_threshold
TXN-001826,ACCT-00026,46390.93,ATM Withdrawal - Foreign,ATM,2026-03-04T22:34:00,branch,New York,True,0.902,amount_threshold
TXN-001827,ACCT-00193,18.32,Best Buy,Electronics,2026-03-04T08:43:00,mobile,Dallas,False,0.095,
TXN-001828,ACCT-00041,367.56,Amazon,Online Retail,2026-03-04T14:44:00,web,Houston,False,0.213,
TXN-001829,ACCT-00170,71.58,Netflix,Digital Services,2026-03-04T20:30:00,mobile,Houston,False,0.397,
TXN-001830,ACCT-00077,81.2,Home Depot,Home Improvement,2026-03-05T00:10:00,mobile,Chicago,False,0.085,
TXN-001831,ACCT-00009,58.72,Home Depot,Home Improvement,2026-03-04T10:29:00,web,Houston,False,0.058,
TXN-001832,ACCT-00059,136.74,Best Buy,Electronics,2026-03-04T13:22:00,branch,Atlanta,False,0.271,
TXN-001833,ACCT-00170,215.32,CVS Pharmacy,Pharmacy,2026-03-04T18:46:00,atm,Miami,False,0.104,
TXN-001834,ACCT-00188,102.15,Amazon,Online Retail,2026-03-05T02:16:00,branch,Denver,False,0.05,
TXN-001835,ACCT-00149,45239.89,Wire Transfer - Switzerland,Wire Transfer,2026-03-04T11:51:00,web,Boston,True,0.862,device_mismatch
TXN-001836,ACCT-00167,31.15,Best Buy,Electronics,2026-03-04T15:54:00,web,Boston,False,0.116,
TXN-001837,ACCT-00013,274.12,Netflix,Digital Services,2026-03-05T02:23:00,mobile,Houston,False,0.159,
TXN-001838,ACCT-00138,17939.64,Crypto Exchange XYZ,Cryptocurrency,2026-03-04T09:30:00,web,Chicago,True,0.824,cross_channel
TXN-001839,ACCT-00053,350.89,Shell Gas,Gas Station,2026-03-04T13:02:00,mobile,Boston,False,0.041,
TXN-001840,ACCT-00185,370.18,Walmart,Retail,2026-03-04T13:37:00,branch,Atlanta,False,0.447,
TXN-001841,ACCT-00087,39442.28,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T10:51:00,mobile,New York,True,0.794,cross_channel
TXN-001842,ACCT-00191,45.13,Netflix,Digital Services,2026-03-04T11:21:00,web,Atlanta,False,0.403,
TXN-001843,ACCT-00166,17.79,Netflix,Digital Services,2026-03-04T18:40:00,web,Seattle,False,0.061,
TXN-001844,ACCT-00130,134.1,Starbucks,Food & Drink,2026-03-04T13:02:00,mobile,Boston,False,0.264,
TXN-001845,ACCT-00123,455.58,Uber,Transportation,2026-03-04T13:59:00,mobile,Chicago,False,0.137,
TXN-001846,ACCT-00160,192.83,Target,Retail,2026-03-04T22:50:00,mobile,Boston,False,0.029,
TXN-001847,ACCT-00013,44518.05,Crypto Exchange XYZ,Cryptocurrency,2026-03-05T05:43:00,atm,Seattle,True,0.799,amount_threshold
TXN-001848,ACCT-00186,79.23,Uber,Transportation,2026-03-04T12:11:00,atm,Dallas,False,0.076,
TXN-001849,ACCT-00069,187.94,Target,Retail,2026-03-04T18:35:00,mobile,Seattle,False,0.355,
TXN-001850,ACCT-00097,358.57,Uber,Transportation,2026-03-04T21:52:00,atm,New York,False,0.19,
TXN-001851,ACCT-00158,180.76,Netflix,Digital Services,2026-03-05T05:43:00,mobile,Dallas,False,0.387,
TXN-001852,ACCT-00135,35.05,Walmart,Retail,2026-03-04T21:22:00,mobile,Los Angeles,False,0.243,
TXN-001853,ACCT-00143,134.5,Amazon,Online Retail,2026-03-05T02:41:00,branch,Chicago,False,0.229,
TXN-001854,ACCT-00064,360.5,Home Depot,Home Improvement,2026-03-05T06:06:00,web,Boston,False,0.128,
TXN-001855,ACCT-00040,349.84,Best Buy,Electronics,2026-03-05T01:48:00,branch,Chicago,False,0.305,
TXN-001856,ACCT-00188,83.5,Starbucks,Food & Drink,2026-03-04T12:27:00,web,Denver,False,0.329,
TXN-001857,ACCT-00136,158.24,Walmart,Retail,2026-03-04T23:46:00,branch,Los Angeles,False,0.372,
TXN-001858,ACCT-00075,82.55,Home Depot,Home Improvement,2026-03-04T09:26:00,branch,Miami,False,0.357,
TXN-001859,ACCT-00185,274.02,Target,Retail,2026-03-04T14:32:00,web,Miami,False,0.411,
TXN-001860,ACCT-00006,191.75,CVS Pharmacy,Pharmacy,2026-03-04T17:55:00,atm,Miami,False,0.432,
TXN-001861,ACCT-00136,387.16,Amazon,Online Retail,2026-03-04T16:14:00,mobile,Seattle,False,0.23,
TXN-001862,ACCT-00046,169.12,Starbucks,Food & Drink,2026-03-05T04:49:00,web,Atlanta,False,0.037,
TXN-001863,ACCT-00177,344.98,Starbucks,Food & Drink,2026-03-04T16:09:00,mobile,Miami,False,0.105,
TXN-001864,ACCT-00196,415.12,Shell Gas,Gas Station,2026-03-04T18:45:00,branch,Dallas,False,0.064,
TXN-001865,ACCT-00187,403.94,Best Buy,Electronics,2026-03-05T04:28:00,mobile,Los Angeles,False,0.215,
TXN-001866,ACCT-00032,487.92,Netflix,Digital Services,2026-03-04T11:07:00,web,Dallas,False,0.097,
TXN-001867,ACCT-00056,499.72,Target,Retail,2026-03-04T09:11:00,mobile,Denver,False,0.431,
TXN-001868,ACCT-00193,250.85,Uber,Transportation,2026-03-04T11:15:00,branch,Denver,False,0.23,
TXN-001869,ACCT-00105,446.45,Uber,Transportation,2026-03-04T15:07:00,mobile,Chicago,False,0.449,
TXN-001870,ACCT-00008,390.42,Target,Retail,2026-03-04T12:21:00,mobile,Boston,False,0.241,
TXN-001871,ACCT-00004,170.26,Home Depot,Home Improvement,2026-03-04T17:40:00,atm,Miami,False,0.272,
TXN-001872,ACCT-00186,441.73,Amazon,Online Retail,2026-03-04T20:33:00,web,Denver,False,0.162,
TXN-001873,ACCT-00015,40808.65,Wire Transfer - Nigeria,Wire Transfer,2026-03-05T02:24:00,branch,Los Angeles,True,0.785,geo_anomaly
TXN-001874,ACCT-00102,419.84,Target,Retail,2026-03-04T14:38:00,web,Denver,False,0.328,
TXN-001875,ACCT-00056,78.2,Uber,Transportation,2026-03-04T17:23:00,web,Atlanta,False,0.194,
TXN-001876,ACCT-00024,349.23,Amazon,Online Retail,2026-03-05T01:44:00,branch,Chicago,False,0.424,
TXN-001877,ACCT-00011,390.12,Amazon,Online Retail,2026-03-05T00:48:00,branch,Houston,False,0.199,
TXN-001878,ACCT-00191,7592.61,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T08:36:00,web,Denver,True,0.972,geo_anomaly
TXN-001879,ACCT-00015,183.85,Shell Gas,Gas Station,2026-03-04T11:01:00,atm,Dallas,False,0.346,
TXN-001880,ACCT-00099,40.98,CVS Pharmacy,Pharmacy,2026-03-04T13:59:00,web,Los Angeles,False,0.122,
TXN-001881,ACCT-00088,256.99,Home Depot,Home Improvement,2026-03-05T03:31:00,web,Denver,False,0.286,
TXN-001882,ACCT-00125,323.85,Uber,Transportation,2026-03-04T15:11:00,web,Dallas,False,0.376,
TXN-001883,ACCT-00075,62.34,Amazon,Online Retail,2026-03-04T08:10:00,branch,Boston,False,0.443,
TXN-001884,ACCT-00200,122.53,Starbucks,Food & Drink,2026-03-04T09:34:00,web,Denver,False,0.294,
TXN-001885,ACCT-00158,55.72,Amazon,Online Retail,2026-03-05T07:35:00,branch,Atlanta,False,0.277,
TXN-001886,ACCT-00013,292.52,Netflix,Digital Services,2026-03-04T17:45:00,mobile,Miami,False,0.421,
TXN-001887,ACCT-00183,293.54,Starbucks,Food & Drink,2026-03-05T04:24:00,web,Denver,False,0.284,
TXN-001888,ACCT-00161,288.49,Netflix,Digital Services,2026-03-05T02:51:00,atm,Miami,False,0.344,
TXN-001889,ACCT-00191,49.38,CVS Pharmacy,Pharmacy,2026-03-05T02:16:00,branch,Chicago,False,0.265,
TXN-001890,ACCT-00164,77.73,Shell Gas,Gas Station,2026-03-04T08:43:00,mobile,Miami,False,0.4,
TXN-001891,ACCT-00146,476.88,Shell Gas,Gas Station,2026-03-04T14:18:00,web,Los Angeles,False,0.365,
TXN-001892,ACCT-00058,389.25,Best Buy,Electronics,2026-03-05T03:14:00,atm,Denver,False,0.423,
TXN-001893,ACCT-00105,495.06,Amazon,Online Retail,2026-03-04T21:35:00,atm,Chicago,False,0.211,
TXN-001894,ACCT-00107,322.76,Amazon,Online Retail,2026-03-04T18:33:00,web,Houston,False,0.448,
TXN-001895,ACCT-00059,166.26,Shell Gas,Gas Station,2026-03-05T01:45:00,branch,Houston,False,0.405,
TXN-001896,ACCT-00194,41744.65,Crypto Exchange XYZ,Cryptocurrency,2026-03-05T06:39:00,branch,Denver,True,0.734,geo_anomaly
TXN-001897,ACCT-00178,173.96,Home Depot,Home Improvement,2026-03-05T04:09:00,web,Denver,False,0.25,
TXN-001898,ACCT-00038,51.28,Starbucks,Food & Drink,2026-03-04T20:54:00,atm,Dallas,False,0.287,
TXN-001899,ACCT-00056,40819.62,High-End Electronics Ltd,Electronics,2026-03-04T14:29:00,mobile,Chicago,True,0.934,amount_threshold
TXN-001900,ACCT-00147,129.71,Walmart,Retail,2026-03-04T21:36:00,web,Miami,False,0.116,
TXN-001901,ACCT-00198,139.59,Uber,Transportation,2026-03-04T13:36:00,mobile,New York,False,0.108,
TXN-001902,ACCT-00002,219.95,Uber,Transportation,2026-03-04T10:08:00,atm,Denver,False,0.061,
TXN-001903,ACCT-00196,42.15,Shell Gas,Gas Station,2026-03-04T19:25:00,web,Dallas,False,0.372,
TXN-001904,ACCT-00007,20009.19,Wire Transfer - Nigeria,Wire Transfer,2026-03-05T06:07:00,mobile,Dallas,True,0.781,amount_threshold
TXN-001905,ACCT-00162,31.89,Target,Retail,2026-03-05T05:29:00,atm,Chicago,False,0.394,
TXN-001906,ACCT-00114,29.9,Best Buy,Electronics,2026-03-05T05:45:00,branch,Houston,False,0.017,
TXN-001907,ACCT-00127,144.34,Netflix,Digital Services,2026-03-04T23:19:00,web,New York,False,0.329,
TXN-001908,ACCT-00196,300.17,Best Buy,Electronics,2026-03-05T02:57:00,branch,New York,False,0.338,
TXN-001909,ACCT-00126,461.8,CVS Pharmacy,Pharmacy,2026-03-05T03:17:00,mobile,Chicago,False,0.275,
TXN-001910,ACCT-00197,201.65,Amazon,Online Retail,2026-03-04T14:39:00,branch,Los Angeles,False,0.21,
TXN-001911,ACCT-00023,182.15,Target,Retail,2026-03-04T19:46:00,web,Houston,False,0.187,
TXN-001912,ACCT-00120,234.81,Walmart,Retail,2026-03-05T07:08:00,web,Chicago,False,0.275,
TXN-001913,ACCT-00001,376.42,Shell Gas,Gas Station,2026-03-05T06:51:00,web,Boston,False,0.216,
TXN-001914,ACCT-00140,191.11,Target,Retail,2026-03-04T23:16:00,web,Houston,False,0.304,
TXN-001915,ACCT-00076,29.35,Netflix,Digital Services,2026-03-04T19:01:00,web,Dallas,True,0.39,amount_threshold
TXN-001916,ACCT-00131,22695.67,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T16:04:00,branch,New York,True,0.831,new_merchant
TXN-001917,ACCT-00065,237.85,Home Depot,Home Improvement,2026-03-04T23:48:00,mobile,Chicago,False,0.23,
TXN-001918,ACCT-00132,42.21,Best Buy,Electronics,2026-03-05T00:46:00,web,Los Angeles,False,0.269,
TXN-001919,ACCT-00047,14532.72,ATM Withdrawal - Foreign,ATM,2026-03-05T03:32:00,atm,Chicago,True,0.858,new_merchant
TXN-001920,ACCT-00126,221.78,Netflix,Digital Services,2026-03-05T02:24:00,atm,Houston,False,0.061,
TXN-001921,ACCT-00132,207.17,Target,Retail,2026-03-05T03:32:00,branch,Houston,False,0.432,
TXN-001922,ACCT-00006,274.58,Netflix,Digital Services,2026-03-05T07:14:00,atm,Denver,False,0.062,
TXN-001923,ACCT-00123,431.15,Home Depot,Home Improvement,2026-03-04T21:49:00,atm,Houston,False,0.365,
TXN-001924,ACCT-00004,191.18,Amazon,Online Retail,2026-03-05T06:29:00,web,Los Angeles,False,0.089,
TXN-001925,ACCT-00162,47.66,Best Buy,Electronics,2026-03-04T08:30:00,atm,Seattle,False,0.247,
TXN-001926,ACCT-00115,205.44,Starbucks,Food & Drink,2026-03-05T01:50:00,web,Los Angeles,False,0.422,
TXN-001927,ACCT-00019,167.06,Best Buy,Electronics,2026-03-05T04:16:00,atm,Atlanta,False,0.255,
TXN-001928,ACCT-00137,121.43,Starbucks,Food & Drink,2026-03-04T08:33:00,branch,Boston,False,0.066,
TXN-001929,ACCT-00010,475.94,Amazon,Online Retail,2026-03-04T22:47:00,web,Boston,False,0.273,
TXN-001930,ACCT-00178,325.94,Starbucks,Food & Drink,2026-03-04T19:31:00,branch,Dallas,False,0.278,
TXN-001931,ACCT-00142,145.37,Walmart,Retail,2026-03-05T01:19:00,atm,Boston,False,0.367,
TXN-001932,ACCT-00010,50.37,CVS Pharmacy,Pharmacy,2026-03-05T02:34:00,web,Houston,False,0.182,
TXN-001933,ACCT-00051,17.98,Best Buy,Electronics,2026-03-04T20:59:00,atm,Miami,False,0.434,
TXN-001934,ACCT-00017,249.97,CVS Pharmacy,Pharmacy,2026-03-05T02:29:00,atm,Denver,False,0.284,
TXN-001935,ACCT-00112,419.34,Best Buy,Electronics,2026-03-05T01:37:00,web,Seattle,False,0.227,
TXN-001936,ACCT-00192,34715.01,Online Casino Royal,Gambling,2026-03-05T05:57:00,mobile,Denver,True,0.754,new_merchant
TXN-001937,ACCT-00061,442.1,Starbucks,Food & Drink,2026-03-04T21:00:00,branch,Denver,False,0.156,
TXN-001938,ACCT-00117,338.14,Amazon,Online Retail,2026-03-05T02:29:00,web,Miami,False,0.338,
TXN-001939,ACCT-00096,467.44,Best Buy,Electronics,2026-03-05T04:15:00,atm,Atlanta,False,0.072,
TXN-001940,ACCT-00157,318.8,Shell Gas,Gas Station,2026-03-05T03:39:00,web,Boston,False,0.357,
TXN-001941,ACCT-00057,275.36,Shell Gas,Gas Station,2026-03-04T21:49:00,mobile,Seattle,False,0.045,
TXN-001942,ACCT-00175,268.85,Best Buy,Electronics,2026-03-04T14:04:00,branch,Atlanta,False,0.161,
TXN-001943,ACCT-00043,204.81,Best Buy,Electronics,2026-03-04T19:43:00,web,Houston,False,0.354,
TXN-001944,ACCT-00095,28876.81,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T20:29:00,atm,Seattle,True,0.707,new_merchant
